CET No,Marks,Rank
479011137,156.0,3793
478011235,156.0,3793
477011536,156.0,3793
487011170,156.0,3793
479011057,156.0,3793
487011166,156.0,3793
470011302,156.0,3793
487011248,156.0,3793
482011062,156.0,3793
477011558,156.0,3793
472011065,156.0,3793
472011335,156.0,3793
839011281,156.0,3793
487011389,156.0,3793
488011466,156.0,3793
679011355,156.0,3793
678011343,156.0,3793
677011216,156.0,3793
592011441,156.0,3793
592011366,156.0,3793
413011351,156.0,3793
413011331,156.0,3793
505011391,156.0,3793
495011400,156.0,3793
422011293,156.0,3793
422011260,156.0,3793
422011146,156.0,3793
422011008,156.0,3793
422011001,156.0,3793
421011298,156.0,3793
276011277,156.0,3793
396011335,156.0,3793
417011309,156.0,3793
417011184,156.0,3793
421011173,156.0,3793
420011366,156.0,3793
410011187,156.0,3793
410011088,156.0,3793
409011257,156.0,3793
409011109,156.0,3793
434011103,156.0,3793
384011062,156.0,3793
383011311,156.0,3793
383011227,156.0,3793
864011085,156.0,3793
691011233,156.0,3793
690011089,156.0,3793
592011697,156.0,3793
677011100,156.0,3793
664011097,156.0,3793
663011190,156.0,3793
594011328,156.0,3793
593011471,156.0,3793
593011240,156.0,3793
593011066,156.0,3793
372011272,156.0,3793
372011115,156.0,3793
314011315,156.0,3793
428011382,156.0,3793
412011220,156.0,3793
409011512,156.0,3793
409011218,156.0,3793
397011026,156.0,3793
382011045,156.0,3793
382011009,156.0,3793
380011392,156.0,3793
380011275,156.0,3793
420011161,156.0,3793
418011244,156.0,3793
418011114,156.0,3793
418011013,156.0,3793
846011111,156.0,3793
597011271,156.0,3793
595011246,156.0,3793
414011274,156.0,3793
414011243,156.0,3793
414011193,156.0,3793
414011031,156.0,3793
594011259,156.0,3793
138011081,156.0,3793
136011207,156.0,3793
135011212,156.0,3793
134011149,156.0,3793
396011301,156.0,3793
396011192,156.0,3793
396011006,156.0,3793
393011178,156.0,3793
393011122,156.0,3793
393011011,156.0,3793
386011015,156.0,3793
124011682,156.0,3793
124011407,156.0,3793
124011297,156.0,3793
382011384,156.0,3793
382011080,156.0,3793
361011284,156.0,3793
503011092,156.0,3793
359011038,156.0,3793
367011141,156.0,3793
380011052,156.0,3793
378011048,156.0,3793
378011041,156.0,3793
377011305,156.0,3793
376011124,156.0,3793
374011282,156.0,3793
374011012,156.0,3793
118011290,156.0,3793
117011184,156.0,3793
117011110,156.0,3793
266011379,156.0,3793
139011109,156.0,3793
110011096,156.0,3793
123011290,156.0,3793
354011198,156.0,3793
133011040,156.0,3793
129011239,156.0,3793
129011187,156.0,3793
129011106,156.0,3793
129011087,156.0,3793
127011197,156.0,3793
127011045,156.0,3793
124011190,156.0,3793
123011384,156.0,3793
122011171,156.0,3793
121011099,156.0,3793
121011086,156.0,3793
121011075,156.0,3793
506011068,156.0,3793
357011194,156.0,3793
496011187,156.0,3793
498011159,156.0,3793
491011648,156.0,3793
130011270,156.0,3793
493011138,156.0,3793
130011233,156.0,3793
788011068,156.0,3793
115011072,156.0,3793
506011412,156.0,3793
364011020,156.0,3793
492011398,156.0,3793
508011271,156.0,3793
271011157,156.0,3793
360011134,156.0,3793
119011419,156.0,3793
119011351,156.0,3793
119011033,156.0,3793
118011478,156.0,3793
116011151,156.0,3793
115011093,156.0,3793
115011080,156.0,3793
114011385,156.0,3793
114011179,156.0,3793
114011070,156.0,3793
354011155,156.0,3793
361011077,156.0,3793
362011003,156.0,3793
433011137,156.0,3793
505011061,156.0,3793
360011132,156.0,3793
293011755,156.0,3793
293011670,156.0,3793
293011516,156.0,3793
293011228,156.0,3793
408011441,156.0,3793
408011416,156.0,3793
417011171,156.0,3793
417011101,156.0,3793
416011371,156.0,3793
416011317,156.0,3793
416011303,156.0,3793
416011271,156.0,3793
416011234,156.0,3793
120011116,156.0,3793
119011561,156.0,3793
119011448,156.0,3793
126011304,156.0,3793
126011174,156.0,3793
126011135,156.0,3793
124011226,156.0,3793
871011255,156.0,3793
804011337,156.0,3793
843011004,156.0,3793
869011161,156.0,3793
784011421,156.0,3793
303011045,156.0,3793
116011025,156.0,3793
293011138,156.0,3793
293011027,156.0,3793
415011231,156.0,3793
415011154,156.0,3793
415011111,156.0,3793
309011340,156.0,3793
590011034,156.0,3793
309011059,156.0,3793
505011414,156.0,3793
412011060,156.0,3793
411011372,156.0,3793
411011275,156.0,3793
411011243,156.0,3793
411011175,156.0,3793
410011339,156.0,3793
410011324,156.0,3793
410011309,156.0,3793
410011256,156.0,3793
410011245,156.0,3793
127011405,156.0,3793
127011364,156.0,3793
312011135,156.0,3793
382011389,156.0,3793
372011006,156.0,3793
309011099,156.0,3793
408011383,156.0,3793
408011306,156.0,3793
373011065,156.0,3793
308011209,156.0,3793
307011100,156.0,3793
301011263,156.0,3793
299011224,156.0,3793
294011357,156.0,3793
294011243,156.0,3793
294011185,156.0,3793
280011093,156.0,3793
280011082,156.0,3793
114011363,156.0,3793
504011493,156.0,3793
364011198,156.0,3793
502011122,156.0,3793
493011563,156.0,3793
505011097,156.0,3793
356011262,156.0,3793
491011446,156.0,3793
105011221,156.0,3793
498011599,156.0,3793
365011322,156.0,3793
133011284,156.0,3793
502011245,156.0,3793
803011302,156.0,3793
361011179,156.0,3793
715011242,156.0,3793
483011509,156.0,3793
715011256,156.0,3793
717011242,156.0,3793
711011319,156.0,3793
713011062,156.0,3793
486011268,156.0,3793
521011106,156.0,3793
703011213,156.0,3793
709011226,156.0,3793
716011291,156.0,3793
705011059,156.0,3793
491011427,156.0,3793
101011222,156.0,3793
354011203,156.0,3793
180011058,156.0,3793
363011118,156.0,3793
494011256,156.0,3793
366011087,156.0,3793
123011026,156.0,3793
361011278,156.0,3793
278011104,156.0,3793
139011230,156.0,3793
135011363,156.0,3793
135011245,156.0,3793
134011525,156.0,3793
134011236,156.0,3793
133011223,156.0,3793
132011342,156.0,3793
124011147,156.0,3793
121011145,156.0,3793
116011264,156.0,3793
116011077,156.0,3793
240011300,156.0,3793
170011131,156.0,3793
678011132,156.0,3793
115011194,156.0,3793
114011132,156.0,3793
505011027,156.0,3793
507011048,156.0,3793
498011037,156.0,3793
441011053,156.0,3793
717011161,156.0,3793
696011133,156.0,3793
715011274,156.0,3793
486011447,156.0,3793
484011133,156.0,3793
506011330,156.0,3793
361011210,156.0,3793
484011356,156.0,3793
716011162,156.0,3793
486011482,156.0,3793
708011159,156.0,3793
712011188,156.0,3793
715011292,156.0,3793
268011433,156.0,3793
483011195,156.0,3793
271011432,156.0,3793
805011428,156.0,3793
169011061,156.0,3793
527011385,156.0,3793
717011323,156.0,3793
716011410,156.0,3793
709011075,156.0,3793
716011493,156.0,3793
513011342,156.0,3793
715011052,156.0,3793
176011329,156.0,3793
716011245,156.0,3793
482011442,156.0,3793
717011193,156.0,3793
718011379,156.0,3793
717011534,156.0,3793
267011099,156.0,3793
713011346,156.0,3793
177011172,156.0,3793
711011163,156.0,3793
720011082,156.0,3793
717011541,156.0,3793
269011569,156.0,3793
467011486,156.0,3793
738011177,156.0,3793
718011338,156.0,3793
179011218,156.0,3793
490011443,156.0,3793
275011149,156.0,3793
631011113,156.0,3793
628011084,156.0,3793
630011154,156.0,3793
631011250,156.0,3793
622011172,156.0,3793
649011152,156.0,3793
656011127,156.0,3793
655011648,156.0,3793
629011332,156.0,3793
652011432,156.0,3793
643011334,156.0,3793
638011292,156.0,3793
634011396,156.0,3793
642011179,156.0,3793
627011330,156.0,3793
707011193,156.0,3793
696011116,156.0,3793
693011704,156.0,3793
710011313,156.0,3793
694011108,156.0,3793
717011468,156.0,3793
525011074,156.0,3793
270011056,156.0,3793
697011108,156.0,3793
693011139,156.0,3793
696011162,156.0,3793
714011485,156.0,3793
710011061,156.0,3793
717011686,156.0,3793
717011229,156.0,3793
487011087,156.0,3793
678011204,156.0,3793
715011201,156.0,3793
678011207,156.0,3793
715011350,156.0,3793
487011295,156.0,3793
717011236,156.0,3793
656011355,156.0,3793
630011659,156.0,3793
638011175,156.0,3793
656011182,156.0,3793
652011234,156.0,3793
270011419,156.0,3793
482011163,156.0,3793
484011052,156.0,3793
789011097,156.0,3793
490011077,156.0,3793
478011252,156.0,3793
481011119,156.0,3793
280011208,156.0,3793
644011150,156.0,3793
221011207,156.0,3793
221011083,156.0,3793
222011290,156.0,3793
221011266,156.0,3793
480011253,156.0,3793
487011016,156.0,3793
710011157,156.0,3793
718011156,156.0,3793
483011381,156.0,3793
481011226,156.0,3793
307011095,156.0,3793
148011353,156.0,3793
159011227,156.0,3793
152011113,156.0,3793
210011292,156.0,3793
205011055,156.0,3793
282011292,156.0,3793
210011126,156.0,3793
211011021,156.0,3793
624011281,156.0,3793
642011382,156.0,3793
472011219,156.0,3793
268011461,156.0,3793
482011273,156.0,3793
148011376,156.0,3793
206011418,156.0,3793
477011035,156.0,3793
474011050,156.0,3793
474011135,156.0,3793
476011131,156.0,3793
489011115,156.0,3793
477011216,156.0,3793
474011271,156.0,3793
484011064,156.0,3793
193011131,156.0,3793
482011085,156.0,3793
489011060,156.0,3793
477011008,156.0,3793
668011005,156.0,3793
474011179,156.0,3793
160011122,156.0,3793
157011012,156.0,3793
219011140,156.0,3793
158011160,156.0,3793
152011029,156.0,3793
156011396,156.0,3793
801011249,156.0,3793
148011214,156.0,3793
153011191,156.0,3793
157011057,156.0,3793
205011189,156.0,3793
153011301,156.0,3793
149011194,156.0,3793
160011258,156.0,3793
157011021,156.0,3793
155011171,156.0,3793
716011261,156.0,3793
205011303,156.0,3793
270011584,156.0,3793
711011195,156.0,3793
704011016,156.0,3793
712011168,156.0,3793
705011163,156.0,3793
707011199,156.0,3793
702011041,156.0,3793
484011458,156.0,3793
717011281,156.0,3793
483011133,156.0,3793
152011197,156.0,3793
159011034,156.0,3793
212011789,156.0,3793
210011320,156.0,3793
154011223,156.0,3793
218011179,156.0,3793
144011239,156.0,3793
210011147,156.0,3793
160011519,156.0,3793
219011152,156.0,3793
157011147,156.0,3793
151011256,156.0,3793
149011230,156.0,3793
154011222,156.0,3793
154011065,156.0,3793
151011153,156.0,3793
152011346,156.0,3793
205011088,156.0,3793
156011224,156.0,3793
483011310,156.0,3793
559011237,156.0,3793
565011330,156.0,3793
241011239,156.0,3793
539011075,156.0,3793
211011066,156.0,3793
157011088,156.0,3793
147011347,156.0,3793
205011283,156.0,3793
549011410,156.0,3793
539011097,156.0,3793
558011085,156.0,3793
542011056,156.0,3793
539011281,156.0,3793
326011381,156.0,3793
540011043,156.0,3793
548011162,156.0,3793
664011185,156.0,3793
482011524,156.0,3793
103011214,156.0,3793
486011180,156.0,3793
560011220,156.0,3793
548011202,156.0,3793
557011237,156.0,3793
567011469,156.0,3793
562011150,156.0,3793
559011183,156.0,3793
568011093,156.0,3793
567011275,156.0,3793
555011056,156.0,3793
549011372,156.0,3793
549011335,156.0,3793
344011578,156.0,3793
276011284,156.0,3793
270011171,156.0,3793
275011190,156.0,3793
275011520,156.0,3793
275011890,156.0,3793
566011170,156.0,3793
546011135,156.0,3793
566011102,156.0,3793
561011333,156.0,3793
555011346,156.0,3793
548011332,156.0,3793
476011046,156.0,3793
472011177,156.0,3793
268011022,156.0,3793
711011174,156.0,3793
481011038,156.0,3793
547011100,156.0,3793
565011400,156.0,3793
535011344,156.0,3793
567011204,156.0,3793
673011139,156.0,3793
673011132,156.0,3793
672011472,156.0,3793
672011169,156.0,3793
672011045,156.0,3793
664011256,156.0,3793
282011145,156.0,3793
281011305,156.0,3793
161010186,156.0,3793
280011390,156.0,3793
276011637,156.0,3793
330011171,156.0,3793
674011145,152.0,4322
673011096,152.0,4322
662011225,152.0,4322
679011144,152.0,4322
717011498,152.0,4322
715011116,152.0,4322
711011138,152.0,4322
714011497,152.0,4322
324011149,152.0,4322
401011261,152.0,4322
678011065,152.0,4322
679011183,152.0,4322
690011256,152.0,4322
858011162,152.0,4322
384011260,152.0,4322
385011131,152.0,4322
385011313,152.0,4322
385011353,152.0,4322
390011181,152.0,4322
153011048,152.0,4322
157011241,152.0,4322
154011473,152.0,4322
219011025,152.0,4322
212011120,152.0,4322
151011443,152.0,4322
214011202,152.0,4322
570011539,152.0,4322
283011229,152.0,4322
622011069,152.0,4322
628011241,152.0,4322
153011256,152.0,4322
211011207,152.0,4322
154011160,152.0,4322
157011188,152.0,4322
148011100,152.0,4322
624011250,152.0,4322
161011534,152.0,4322
210011408,152.0,4322
158011073,152.0,4322
157011513,152.0,4322
209011189,152.0,4322
211011798,152.0,4322
207011047,152.0,4322
760011517,152.0,4322
783011317,152.0,4322
155011165,152.0,4322
144011370,152.0,4322
158011496,152.0,4322
149011130,152.0,4322
211011601,152.0,4322
211011162,152.0,4322
636011146,152.0,4322
147011230,152.0,4322
628011167,152.0,4322
636011295,152.0,4322
678011269,152.0,4322
640011284,152.0,4322
570011337,152.0,4322
653011221,152.0,4322
291011066,152.0,4322
631011140,152.0,4322
281011772,152.0,4322
135011096,152.0,4322
161011848,152.0,4322
630011644,152.0,4322
624011115,152.0,4322
655011540,152.0,4322
638011157,152.0,4322
161011828,152.0,4322
285011068,152.0,4322
634011343,152.0,4322
284011056,152.0,4322
284011261,152.0,4322
283011084,152.0,4322
284011032,152.0,4322
645011202,152.0,4322
653011069,152.0,4322
627011135,152.0,4322
569011033,152.0,4322
283011064,152.0,4322
631011082,152.0,4322
635011069,152.0,4322
652011337,152.0,4322
293011026,152.0,4322
301011397,152.0,4322
777011298,152.0,4322
214011192,152.0,4322
160011492,152.0,4322
215011341,152.0,4322
206011320,152.0,4322
144011233,152.0,4322
212011671,152.0,4322
154011183,152.0,4322
151011335,152.0,4322
154011061,152.0,4322
152011303,152.0,4322
206011275,152.0,4322
156011429,152.0,4322
631011301,152.0,4322
121011158,152.0,4322
543011300,152.0,4322
557011152,152.0,4322
547011098,152.0,4322
314011591,152.0,4322
433011284,152.0,4322
786011121,152.0,4322
302011150,152.0,4322
308011118,152.0,4322
281011632,152.0,4322
821011251,152.0,4322
812011519,152.0,4322
874011438,152.0,4322
159011278,152.0,4322
211011484,152.0,4322
158011505,152.0,4322
114011457,152.0,4322
548011116,152.0,4322
567011260,152.0,4322
562011035,152.0,4322
543011075,152.0,4322
549011206,152.0,4322
557011231,152.0,4322
871011477,152.0,4322
546011050,152.0,4322
562011272,152.0,4322
325011302,152.0,4322
542011277,152.0,4322
556011075,152.0,4322
545011511,152.0,4322
119011462,152.0,4322
120011050,152.0,4322
119011263,152.0,4322
121011221,152.0,4322
122011133,152.0,4322
553011244,152.0,4322
559011236,152.0,4322
535011029,152.0,4322
536011330,152.0,4322
539011012,152.0,4322
565011333,152.0,4322
548011327,152.0,4322
545011053,152.0,4322
550011406,152.0,4322
548011098,152.0,4322
560011193,152.0,4322
114011324,152.0,4322
114011334,152.0,4322
473011368,152.0,4322
479011011,152.0,4322
170011050,152.0,4322
674011443,152.0,4322
115011062,152.0,4322
116011350,152.0,4322
116011353,152.0,4322
116011586,152.0,4322
116011681,152.0,4322
117011055,152.0,4322
117011088,152.0,4322
117011128,152.0,4322
117011176,152.0,4322
117011312,152.0,4322
117011366,152.0,4322
118011103,152.0,4322
488011097,152.0,4322
484011251,152.0,4322
221011192,152.0,4322
489011140,152.0,4322
475011062,152.0,4322
472011259,152.0,4322
445011400,152.0,4322
475011132,152.0,4322
475011143,152.0,4322
484011009,152.0,4322
243011259,152.0,4322
486011253,152.0,4322
488011420,152.0,4322
490011329,152.0,4322
487011013,152.0,4322
484011502,152.0,4322
708011162,152.0,4322
488011066,152.0,4322
480011497,152.0,4322
472011340,152.0,4322
483011557,152.0,4322
473011449,152.0,4322
170011317,152.0,4322
473011298,152.0,4322
714011233,152.0,4322
473011532,152.0,4322
473011118,152.0,4322
479011106,152.0,4322
474011351,152.0,4322
482011191,152.0,4322
489011099,152.0,4322
472011134,152.0,4322
481011050,152.0,4322
445011127,152.0,4322
483011120,152.0,4322
488011323,152.0,4322
475011181,152.0,4322
474011169,152.0,4322
112011045,152.0,4322
112011005,152.0,4322
187011474,152.0,4322
480011069,152.0,4322
166011154,152.0,4322
474011009,152.0,4322
486011312,152.0,4322
479011079,152.0,4322
479011306,152.0,4322
473011160,152.0,4322
123011212,152.0,4322
123011286,152.0,4322
124011063,152.0,4322
127011267,152.0,4322
127011297,152.0,4322
487011110,152.0,4322
479011233,152.0,4322
486011310,152.0,4322
474011298,152.0,4322
662011055,152.0,4322
470011143,152.0,4322
483011202,152.0,4322
483011465,152.0,4322
482011242,152.0,4322
476011143,152.0,4322
477011519,152.0,4322
135011082,152.0,4322
270011687,152.0,4322
282011246,152.0,4322
293011373,152.0,4322
293011453,152.0,4322
293011518,152.0,4322
294011097,152.0,4322
294011171,152.0,4322
302011334,152.0,4322
314011341,152.0,4322
314011466,152.0,4322
115011473,152.0,4322
117011118,152.0,4322
121011119,152.0,4322
121011237,152.0,4322
121011350,152.0,4322
418011310,152.0,4322
418011341,152.0,4322
380011354,152.0,4322
408011091,152.0,4322
115011077,152.0,4322
409011466,152.0,4322
410011266,152.0,4322
411011092,152.0,4322
411011310,152.0,4322
411011428,152.0,4322
411011456,152.0,4322
411011503,152.0,4322
412011329,152.0,4322
414011067,152.0,4322
414011071,152.0,4322
129011224,152.0,4322
415011267,152.0,4322
420011253,152.0,4322
414011085,152.0,4322
414011214,152.0,4322
135011308,152.0,4322
135011499,152.0,4322
265011379,152.0,4322
270011134,152.0,4322
416011373,152.0,4322
416011391,152.0,4322
416011463,152.0,4322
416011518,152.0,4322
417011176,152.0,4322
417011351,152.0,4322
418011086,152.0,4322
418011096,152.0,4322
483011248,152.0,4322
716011443,152.0,4322
420011010,152.0,4322
420011180,152.0,4322
408011113,152.0,4322
408011440,152.0,4322
409011018,152.0,4322
409011233,152.0,4322
422011132,152.0,4322
422011243,152.0,4322
422011355,152.0,4322
491011284,152.0,4322
503011400,152.0,4322
414011369,152.0,4322
414011379,152.0,4322
415011081,152.0,4322
718011149,152.0,4322
712011344,152.0,4322
420011260,152.0,4322
421011300,152.0,4322
421011343,152.0,4322
422011104,152.0,4322
484011033,152.0,4322
483011300,152.0,4322
270011159,152.0,4322
716011011,152.0,4322
708011236,152.0,4322
489011090,152.0,4322
271011287,152.0,4322
698011105,152.0,4322
717011502,152.0,4322
271011124,152.0,4322
714011191,152.0,4322
695011032,152.0,4322
717011163,152.0,4322
716011304,152.0,4322
696011365,152.0,4322
518011189,152.0,4322
662011105,152.0,4322
720011168,152.0,4322
272011147,152.0,4322
520011234,152.0,4322
270011539,152.0,4322
706011338,152.0,4322
716011337,152.0,4322
703011182,152.0,4322
714011298,152.0,4322
706011055,152.0,4322
713011243,152.0,4322
716011092,152.0,4322
702011232,152.0,4322
716011418,152.0,4322
713011075,152.0,4322
484011103,152.0,4322
173011198,152.0,4322
362011058,152.0,4322
354011063,152.0,4322
365011417,152.0,4322
359011146,152.0,4322
366011040,152.0,4322
357011343,152.0,4322
133011065,152.0,4322
522011025,152.0,4322
488011458,152.0,4322
363011171,152.0,4322
268011171,152.0,4322
506011241,152.0,4322
508011270,152.0,4322
240011185,152.0,4322
359011052,152.0,4322
